orderid,customerid,employeeid,orderdate,requireddate,shippeddate,shipperid,freight,productid,unitprice,quantity,discount,companyname,contactname,contacttitle,customercity,customercountry,employeename,title,employeecity,employeecountry,reportsto,categoryid,categoryname,description,productname,quantityperunit,productunitprice,discontinued,shippercompany
10970,BOLID,9,3/24/2015,4/7/2015,4/24/2015,1,16.16,52,7,40,0.2,BÃ³lido Comidas preparadas,MartÃ­n Sommer,Owner,Madrid,Spain,Anne Dodsworth,Sales Representative,London,UK,5,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Filo Mix,16 - 2 kg boxes,7,0,Speedy Express
10971,FRANR,2,3/24/2015,4/21/2015,4/2/2015,2,121.82,29,123.79,14,0,France restauration,Carine Schmitt,Marketing Manager,Nantes,France,Andrew Fuller,Vice President Sales,New York,USA,NULL,6,Meat & Poultry,Prepared meats,ThÃ¼ringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,United Package
10972,LACOR,4,3/24/2015,4/21/2015,3/26/2015,2,0.02,17,39,6,0,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,New York,USA,8,6,Meat & Poultry,Prepared meats,Alice Mutton,20 - 1 kg tins,39,1,United Package
10972,LACOR,4,3/24/2015,4/21/2015,3/26/2015,2,0.02,33,2.5,7,0,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Margaret Peacock,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Geitost,500 g,2.5,0,United Package
10973,LACOR,6,3/24/2015,4/21/2015,3/27/2015,2,15.17,26,31.23,5,0,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",GumbÃ¤r GummibÃ¤rchen,100 - 250 g bags,31.23,0,United Package
10973,LACOR,6,3/24/2015,4/21/2015,3/27/2015,2,15.17,41,9.65,6,0,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,United Package
10973,LACOR,6,3/24/2015,4/21/2015,3/27/2015,2,15.17,75,7.75,10,0,La corne d'abondance,Daniel Tonini,Sales Representative,Versailles,France,Michael Suyama,Sales Representative,London,UK,5,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,United Package
10974,SPLIR,3,3/25/2015,4/8/2015,4/3/2015,3,12.96,63,43.9,10,0,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Lander,USA,Janet Leverling,Sales Representative,New York,USA,8,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vegie-spread,15 - 625 g jars,43.9,0,Federal Shipping
10975,BOTTM,1,3/25/2015,4/22/2015,3/27/2015,3,32.27,8,40,16,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Nancy Davolio,Sales Representative,New York,USA,8,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Northwoods Cranberry Sauce,12 - 12 oz jars,40,0,Federal Shipping
10975,BOTTM,1,3/25/2015,4/22/2015,3/27/2015,3,32.27,75,7.75,10,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,Federal Shipping
10976,HILAA,1,3/25/2015,5/6/2015,4/3/2015,1,37.97,28,45.6,20,0,HILARION-Abastos,Carlos HernÃ¡ndez,Sales Representative,San CristÃ³bal,Venezuela,Nancy Davolio,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,RÃ¶ssle Sauerkraut,25 - 825 g cans,45.6,1,Speedy Express
10977,FOLKO,8,3/26/2015,4/23/2015,4/10/2015,3,208.5,39,18,30,0,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chartreuse verte,750 cc per bottle,18,0,Federal Shipping
10977,FOLKO,8,3/26/2015,4/23/2015,4/10/2015,3,208.5,47,9.5,30,0,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Zaanse koeken,10 - 4 oz boxes,9.5,0,Federal Shipping
10977,FOLKO,8,3/26/2015,4/23/2015,4/10/2015,3,208.5,51,53,10,0,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Laura Callahan,Sales Manager,New York,USA,2,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Federal Shipping
10977,FOLKO,8,3/26/2015,4/23/2015,4/10/2015,3,208.5,63,43.9,20,0,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vegie-spread,15 - 625 g jars,43.9,0,Federal Shipping
10978,MAISD,9,3/26/2015,4/23/2015,4/23/2015,2,32.82,8,40,20,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Anne Dodsworth,Sales Representative,London,UK,5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Northwoods Cranberry Sauce,12 - 12 oz jars,40,0,United Package
10978,MAISD,9,3/26/2015,4/23/2015,4/23/2015,2,32.82,21,10,40,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Anne Dodsworth,Sales Representative,London,UK,5,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,United Package
10978,MAISD,9,3/26/2015,4/23/2015,4/23/2015,2,32.82,40,18.4,10,0,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Anne Dodsworth,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Boston Crab Meat,24 - 4 oz tins,18.4,0,United Package
10978,MAISD,9,3/26/2015,4/23/2015,4/23/2015,2,32.82,44,19.45,6,0.15,Maison Dewey,Catherine Dewey,Sales Agent,Bruxelles,Belgium,Anne Dodsworth,Sales Representative,London,UK,5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Gula Malacca,20 - 2 kg bags,19.45,0,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,7,30,18,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,7,Produce,Dried fruit and bean curd,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,12,38,20,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Queso Manchego La Pastora,10 - 500 g pkgs.,38,0,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,24,4.5,80,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,27,43.9,30,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Schoggi Schokolade,100 - 100 g pieces,43.9,0,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,31,12.5,24,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,United Package
10979,ERNSH,8,3/26/2015,4/23/2015,3/31/2015,2,353.07,63,43.9,35,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Vegie-spread,15 - 625 g jars,43.9,0,United Package
10980,FOLKO,4,3/27/2015,5/8/2015,4/17/2015,1,1.26,75,7.75,40,0.2,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Margaret Peacock,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,Speedy Express
10981,HANAR,1,3/27/2015,4/24/2015,4/2/2015,2,193.37,38,263.5,60,0,Hanari Carnes,Mario Pontes,Accounting Manager,Rio de Janeiro,Brazil,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",CÃ´te de Blaye,12 - 75 cl bottles,263.5,0,United Package
10982,BOTTM,2,3/27/2015,4/24/2015,4/8/2015,1,14.01,7,30,20,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,New York,USA,NULL,7,Produce,Dried fruit and bean curd,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Speedy Express
10982,BOTTM,2,3/27/2015,4/24/2015,4/8/2015,1,14.01,43,46,9,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Tsawassen,Canada,Andrew Fuller,Vice President Sales,New York,USA,NULL,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46,0,Speedy Express
10983,SAVEA,2,3/27/2015,4/24/2015,4/6/2015,2,657.54,13,6,84,0.15,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Andrew Fuller,Vice President Sales,New York,USA,NULL,8,Seafood,Seaweed and fish,Konbu,2 kg box,6,0,United Package
10983,SAVEA,2,3/27/2015,4/24/2015,4/6/2015,2,657.54,57,19.5,15,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Andrew Fuller,Vice President Sales,New York,USA,NULL,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Ravioli Angelo,24 - 250 g pkgs.,19.5,0,United Package
10984,SAVEA,1,3/30/2015,4/27/2015,4/3/2015,3,211.22,16,17.45,55,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,3,Confections,"Desserts, candies, and sweet breads",Pavlova,32 - 500 g boxes,17.45,0,Federal Shipping
10984,SAVEA,1,3/30/2015,4/27/2015,4/3/2015,3,211.22,24,4.5,20,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Federal Shipping
10984,SAVEA,1,3/30/2015,4/27/2015,4/3/2015,3,211.22,36,19,40,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Nancy Davolio,Sales Representative,New York,USA,8,8,Seafood,Seaweed and fish,Inlagd Sill,24 - 250 g  jars,19,0,Federal Shipping
10985,HUNGO,2,3/30/2015,4/27/2015,4/2/2015,1,91.51,16,17.45,36,0.1,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,NULL,3,Confections,"Desserts, candies, and sweet breads",Pavlova,32 - 500 g boxes,17.45,0,Speedy Express
10985,HUNGO,2,3/30/2015,4/27/2015,4/2/2015,1,91.51,18,62.5,8,0.1,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,NULL,8,Seafood,Seaweed and fish,Carnarvon Tigers,16 kg pkg.,62.5,0,Speedy Express
10985,HUNGO,2,3/30/2015,4/27/2015,4/2/2015,1,91.51,32,32,35,0.1,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,NULL,4,Dairy Products,Cheeses,Mascarpone Fabioli,24 - 200 g pkgs.,32,0,Speedy Express
10986,OCEAN,8,3/30/2015,4/27/2015,4/21/2015,2,217.86,11,21,30,0,OcÃ©ano AtlÃ¡ntico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21,0,United Package
10986,OCEAN,8,3/30/2015,4/27/2015,4/21/2015,2,217.86,20,81,15,0,OcÃ©ano AtlÃ¡ntico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney's Marmalade,30 gift boxes,81,0,United Package
10986,OCEAN,8,3/30/2015,4/27/2015,4/21/2015,2,217.86,76,18,10,0,OcÃ©ano AtlÃ¡ntico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LakkalikÃ¶ri,500 ml,18,0,United Package
10986,OCEAN,8,3/30/2015,4/27/2015,4/21/2015,2,217.86,77,13,15,0,OcÃ©ano AtlÃ¡ntico Ltda.,Yvonne Moncada,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter GrÃ¼ne SoÃŸe,12 boxes,13,0,United Package
10987,EASTC,8,3/31/2015,4/28/2015,4/6/2015,1,185.48,7,30,60,0,Eastern Connection,Ann Devon,Sales Agent,London,UK,Laura Callahan,Sales Manager,New York,USA,2,7,Produce,Dried fruit and bean curd,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,Speedy Express
10987,EASTC,8,3/31/2015,4/28/2015,4/6/2015,1,185.48,43,46,6,0,Eastern Connection,Ann Devon,Sales Agent,London,UK,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Ipoh Coffee,16 - 500 g tins,46,0,Speedy Express
10987,EASTC,8,3/31/2015,4/28/2015,4/6/2015,1,185.48,72,34.8,20,0,Eastern Connection,Ann Devon,Sales Agent,London,UK,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Speedy Express
10988,RATTC,3,3/31/2015,4/28/2015,4/10/2015,2,61.14,7,30,60,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Janet Leverling,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30,0,United Package
10988,RATTC,3,3/31/2015,4/28/2015,4/10/2015,2,61.14,62,49.3,40,0.1,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Janet Leverling,Sales Representative,New York,USA,8,3,Confections,"Desserts, candies, and sweet breads",Tarte au sucre,48 pies,49.3,0,United Package
10989,QUEDE,2,3/31/2015,4/28/2015,4/2/2015,1,34.76,6,25,40,0,Que DelÃ­cia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Andrew Fuller,Vice President Sales,New York,USA,NULL,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Grandma's Boysenberry Spread,12 - 8 oz jars,25,0,Speedy Express
10989,QUEDE,2,3/31/2015,4/28/2015,4/2/2015,1,34.76,11,21,15,0,Que DelÃ­cia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Andrew Fuller,Vice President Sales,New York,USA,NULL,4,Dairy Products,Cheeses,Queso Cabrales,1 kg pkg.,21,0,Speedy Express
10989,QUEDE,2,3/31/2015,4/28/2015,4/2/2015,1,34.76,41,9.65,4,0,Que DelÃ­cia,Bernardo Batista,Accounting Manager,Rio de Janeiro,Brazil,Andrew Fuller,Vice President Sales,New York,USA,NULL,8,Seafood,Seaweed and fish,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Speedy Express
10990,ERNSH,2,4/1/2015,5/13/2015,4/7/2015,3,117.61,21,10,65,0,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,NULL,3,Confections,"Desserts, candies, and sweet breads",Sir Rodney's Scones,24 pkgs. x 4 pieces,10,0,Federal Shipping
10990,ERNSH,2,4/1/2015,5/13/2015,4/7/2015,3,117.61,34,14,60,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,NULL,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Sasquatch Ale,24 - 12 oz bottles,14,0,Federal Shipping
10990,ERNSH,2,4/1/2015,5/13/2015,4/7/2015,3,117.61,55,24,65,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,NULL,6,Meat & Poultry,Prepared meats,PÃ¢tÃ© chinois,24 boxes x 2 pies,24,0,Federal Shipping
10990,ERNSH,2,4/1/2015,5/13/2015,4/7/2015,3,117.61,61,28.5,66,0.15,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Andrew Fuller,Vice President Sales,New York,USA,NULL,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Sirop d'Ã©rable,24 - 500 ml bottles,28.5,0,Federal Shipping
10991,QUICK,1,4/1/2015,4/29/2015,4/7/2015,1,38.51,2,19,50,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Chang,24 - 12 oz bottles,19,0,Speedy Express
10991,QUICK,1,4/1/2015,4/29/2015,4/7/2015,1,38.51,70,15,20,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Outback Lager,24 - 355 ml bottles,15,0,Speedy Express
10991,QUICK,1,4/1/2015,4/29/2015,4/7/2015,1,38.51,76,18,90,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Nancy Davolio,Sales Representative,New York,USA,8,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",LakkalikÃ¶ri,500 ml,18,0,Speedy Express
10992,THEBI,1,4/1/2015,4/29/2015,4/3/2015,3,4.27,72,34.8,2,0,The Big Cheese,Liz Nixon,Marketing Manager,Portland,USA,Nancy Davolio,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,Federal Shipping
10993,FOLKO,7,4/1/2015,4/29/2015,4/10/2015,3,8.81,29,123.79,50,0.25,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Robert King,Sales Representative,London,UK,5,6,Meat & Poultry,Prepared meats,ThÃ¼ringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,Federal Shipping
10993,FOLKO,7,4/1/2015,4/29/2015,4/10/2015,3,8.81,41,9.65,35,0.25,Folk och fÃ¤ HB,Maria Larsson,Owner,BrÃ¤cke,Sweden,Robert King,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,Federal Shipping
10994,VAFFE,2,4/2/2015,4/16/2015,4/9/2015,3,65.53,59,55,18,0.05,Vaffeljernet,Palle Ibsen,Sales Manager,Ã…rhus,Denmark,Andrew Fuller,Vice President Sales,New York,USA,NULL,4,Dairy Products,Cheeses,Raclette Courdavault,5 kg pkg.,55,0,Federal Shipping
10995,PERIC,1,4/2/2015,4/30/2015,4/6/2015,3,46,51,53,20,0,Pericles Comidas clÃ¡sicas,Guillermo FernÃ¡ndez,Sales Representative,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,Federal Shipping
10995,PERIC,1,4/2/2015,4/30/2015,4/6/2015,3,46,60,34,4,0,Pericles Comidas clÃ¡sicas,Guillermo FernÃ¡ndez,Sales Representative,Mexico City,Mexico,Nancy Davolio,Sales Representative,New York,USA,8,4,Dairy Products,Cheeses,Camembert Pierrot,15 - 300 g rounds,34,0,Federal Shipping
10996,QUICK,4,4/2/2015,4/30/2015,4/10/2015,2,1.12,42,14,40,0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Margaret Peacock,Sales Representative,New York,USA,8,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14,1,United Package
10997,LILAS,8,4/3/2015,5/15/2015,4/13/2015,2,73.91,32,32,50,0,LILA-Supermercado,Carlos GonzÃ¡lez,Accounting Manager,Barquisimeto,Venezuela,Laura Callahan,Sales Manager,New York,USA,2,4,Dairy Products,Cheeses,Mascarpone Fabioli,24 - 200 g pkgs.,32,0,United Package
10997,LILAS,8,4/3/2015,5/15/2015,4/13/2015,2,73.91,46,12,20,0.25,LILA-Supermercado,Carlos GonzÃ¡lez,Accounting Manager,Barquisimeto,Venezuela,Laura Callahan,Sales Manager,New York,USA,2,8,Seafood,Seaweed and fish,Spegesild,4 - 450 g glasses,12,0,United Package
10997,LILAS,8,4/3/2015,5/15/2015,4/13/2015,2,73.91,52,7,20,0.25,LILA-Supermercado,Carlos GonzÃ¡lez,Accounting Manager,Barquisimeto,Venezuela,Laura Callahan,Sales Manager,New York,USA,2,5,Grains & Cereals,"Breads, crackers, pasta, and cereal",Filo Mix,16 - 2 kg boxes,7,0,United Package
10998,WOLZA,8,4/3/2015,4/17/2015,4/17/2015,2,20.31,24,4.5,12,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,United Package
10998,WOLZA,8,4/3/2015,4/17/2015,4/17/2015,2,20.31,61,28.5,7,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Laura Callahan,Sales Manager,New York,USA,2,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Sirop d'Ã©rable,24 - 500 ml bottles,28.5,0,United Package
10998,WOLZA,8,4/3/2015,4/17/2015,4/17/2015,2,20.31,74,10,20,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Laura Callahan,Sales Manager,New York,USA,2,7,Produce,Dried fruit and bean curd,Longlife Tofu,5 kg pkg.,10,0,United Package
10998,WOLZA,8,4/3/2015,4/17/2015,4/17/2015,2,20.31,75,7.75,30,0,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,Warszawa,Poland,Laura Callahan,Sales Manager,New York,USA,2,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",RhÃ¶nbrÃ¤u Klosterbier,24 - 0.5 l bottles,7.75,0,United Package
10999,OTTIK,6,4/3/2015,5/1/2015,4/10/2015,2,96.35,41,9.65,20,0.05,Ottilies KÃ¤seladen,Henriette Pfalzheim,Owner,KÃ¶ln,Germany,Michael Suyama,Sales Representative,London,UK,5,8,Seafood,Seaweed and fish,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,United Package
10999,OTTIK,6,4/3/2015,5/1/2015,4/10/2015,2,96.35,51,53,15,0.05,Ottilies KÃ¤seladen,Henriette Pfalzheim,Owner,KÃ¶ln,Germany,Michael Suyama,Sales Representative,London,UK,5,7,Produce,Dried fruit and bean curd,Manjimup Dried Apples,50 - 300 g pkgs.,53,0,United Package
10999,OTTIK,6,4/3/2015,5/1/2015,4/10/2015,2,96.35,77,13,21,0.05,Ottilies KÃ¤seladen,Henriette Pfalzheim,Owner,KÃ¶ln,Germany,Michael Suyama,Sales Representative,London,UK,5,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter GrÃ¼ne SoÃŸe,12 boxes,13,0,United Package
11000,RATTC,2,4/6/2015,5/4/2015,4/14/2015,3,55.12,4,22,25,0.25,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Andrew Fuller,Vice President Sales,New York,USA,NULL,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Chef Anton's Cajun Seasoning,48 - 6 oz jars,22,0,Federal Shipping
11000,RATTC,2,4/6/2015,5/4/2015,4/14/2015,3,55.12,24,4.5,30,0.25,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Andrew Fuller,Vice President Sales,New York,USA,NULL,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",Guarana Fantastica,12 - 355 ml cans,4.5,1,Federal Shipping
11000,RATTC,2,4/6/2015,5/4/2015,4/14/2015,3,55.12,77,13,30,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Albuquerque,USA,Andrew Fuller,Vice President Sales,New York,USA,NULL,2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Original Frankfurter GrÃ¼ne SoÃŸe,12 boxes,13,0,Federal Shipping
